1045,Dr,BdRoom3
1046,Dr,GrnCasOpSt
1047,Dr,GrnCasOp L
1048,Dr,GrnCasOp R
1049,Dr,GrnCasMtSt
1050,Dr,GrnCasMt L
1051,Dr,GrnCasMt R
1052,Dr,BdGate
1053,Dr,BdFXGate
1054,Dr,BdT9-1
1055,Dr,BdT9-2
1056,Dr,BdT9-3
1057,Dr,BdT9-4
1058,Dr,BdT9Hd1
1059,Dr,BdT9Hd2
1060,Dr,BdT9Hd3
1061,Dr,BdT8-1
1062,Dr,BdT8-2
1063,Dr,BdT8-3
1064,Dr,BdAnSm
1065,Dr,BdAnCR
1066,Dr,BdHuman1
1067,Dr,BdHuman2
1068,Dr,BdBlip
1069,Dr,BdBlpHd
1070,Dr,BdJngl1
1071,Dr,BdJngl2
1072,Dr,BdJngl3
1073,Dr,BdD&B1
1074,Dr,BdD&B2
1075,Dr,BdR&B1
1076,Dr,BdR&B2
1077,Dr,BdHipDp
1078,Dr,BdBrkDp
1079,Dr,BdBreak1
1080,Dr,BdBreak2
1081,Dr,BdBreakHvy
1082,Dr,BdBreakHrd
1083,Dr,BdDist1
1084,Dr,BdDist2
1085,Dr,BdDist3
1086,Dr,BdDist4
1087,Dr,BdDist5
1088,Dr,BdDistRM
1089,Dr,Bd+HH
1090,Dr,BdFxHmr
1091,Dr,BdZapHrd
1092,Dr,BdZapMid
1093,Dr,BdSus
1094,Dr,BdTekPower
